fire_id,park_agency,park_name,fire_name,fire_year,cause_description,fire_size,fire_size_class,latitude,longitude,state
354131,NPS,Indiana Dunes National Lakeshore,BILLBOARD,2002,Smoking,0.2,A,41.66981,-86.9921,IN
354132,NPS,Indiana Dunes National Lakeshore,SUNRISE,2002,Miscellaneous,0.1,A,41.59696,-87.22562,IN
354133,NPS,Indiana Dunes National Lakeshore,LAKE ST,2002,Fireworks,11.2,C,41.61889,-87.28195,IN
354134,NPS,Indiana Dunes National Lakeshore,VILLAGE,2002,Fireworks,0.1,A,41.59898,-87.22381,IN
354135,NPS,Indiana Dunes National Lakeshore,TERRACE,2002,Smoking,0.1,A,41.61804,-87.22404,IN
354136,NPS,Indiana Dunes National Lakeshore,NEON,2002,Equipment Use,0.2,A,41.6138,-87.22431,IN
354137,NPS,Indiana Dunes National Lakeshore,REPUBLIC,2002,Miscellaneous,33.4,C,41.60403,-87.3165,IN
354138,NPS,Indiana Dunes National Lakeshore,POWER,2002,Powerline,0.1,A,41.65186,-87.02553,IN
354139,NPS,Indiana Dunes National Lakeshore,MNOKE,2002,Arson,0.1,A,41.61898,-87.10246,IN
354140,NPS,Indiana Dunes National Lakeshore,VALENTINE,2003,Miscellaneous,0.1,A,41.60603,-87.23948,IN
354141,NPS,Indiana Dunes National Lakeshore,SNOW,2003,Miscellaneous,0.1,A,41.67988,-87.00958,IN
354142,NPS,Indiana Dunes National Lakeshore,LIVERPOOL,2003,Debris Burning,0.1,A,41.52375,-87.30958,IN
354143,NPS,Indiana Dunes National Lakeshore,WEST BEACH,2003,Miscellaneous,14.0,C,41.61098,-87.22064,IN
354144,NPS,Indiana Dunes National Lakeshore,MILLER,2003,Miscellaneous,187.0,D,41.60535,-87.29748,IN
354145,NPS,Indiana Dunes National Lakeshore,WOODLAKE,2003,Miscellaneous,1.9,B,41.59701,-87.23123,IN
354146,NPS,Indiana Dunes National Lakeshore,CONRAIL 1,2003,Miscellaneous,5.5,B,41.61638,-87.19723,IN
354147,NPS,Indiana Dunes National Lakeshore,CONRAIL 3,2003,Miscellaneous,130.4,D,41.60786,-87.23415,IN
354148,NPS,Indiana Dunes National Lakeshore,CONRAIL 2,2003,Miscellaneous,9.5,B,41.61528,-87.20301,IN
354149,NPS,Indiana Dunes National Lakeshore,GRAND FIRE,2003,Miscellaneous,13.5,C,41.60472,-87.26028,IN
354150,NPS,Indiana Dunes National Lakeshore,MILLER 2,2003,Miscellaneous,18.6,C,41.60531,-87.30625,IN
354151,NPS,Indiana Dunes National Lakeshore,MILLER 3,2003,Miscellaneous,1.0,B,41.6048,-87.26891,IN
354152,NPS,Indiana Dunes National Lakeshore,REPUBLIC 2,2003,Miscellaneous,73.0,C,41.60164,-87.30008,IN
354153,NPS,Indiana Dunes National Lakeshore,CONRAILCSX,2003,Miscellaneous,204.9,D,41.60301,-87.30362,IN
354154,NPS,Indiana Dunes National Lakeshore,WESTBEACH1,2003,Miscellaneous,0.1,A,41.62226,-87.20809,IN
354155,NPS,Indiana Dunes National Lakeshore,CALTRA FIR,2003,Miscellaneous,0.1,A,41.69952,-86.93312,IN
354156,NPS,Indiana Dunes National Lakeshore,N. MAPLE,2003,Fireworks,0.1,A,41.61956,-87.22298,IN
354157,NPS,Indiana Dunes National Lakeshore,SS CONRAIL,2003,Miscellaneous,0.1,A,41.60581,-87.2402,IN
354158,NPS,Indiana Dunes National Lakeshore,PSTATION,2003,Children,2.1,B,41.59972,-87.23584,IN
354159,NPS,Indiana Dunes National Lakeshore,DUNEFOREST,2003,Debris Burning,0.1,A,41.63905,-87.0701,IN
354160,NPS,Indiana Dunes National Lakeshore,US STEEL 1,2004,Railroad,2.9,B,41.6078,-87.28872,IN
354161,NPS,Indiana Dunes National Lakeshore,US STEEL 2,2004,Railroad,1.2,B,41.60841,-87.28527,IN
354162,NPS,Indiana Dunes National Lakeshore,EASTER,2004,Miscellaneous,0.1,A,41.65999,-87.01603,IN
354163,NPS,Indiana Dunes National Lakeshore,OLDHOBART,2004,Miscellaneous,1.5,B,41.59758,-87.24988,IN
354164,NPS,Indiana Dunes National Lakeshore,LAKE ST.,2004,Miscellaneous,0.5,B,41.61937,-87.27171,IN
354165,NPS,Indiana Dunes National Lakeshore,MONOSOL,2004,Debris Burning,3.5,B,41.60352,-87.21199,IN
354166,NPS,Indiana Dunes National Lakeshore,BEAM ST.,2004,Miscellaneous,3.4,B,41.61649,-87.10253,IN
354167,NPS,Indiana Dunes National Lakeshore,MELTON RD,2004,Miscellaneous,1.2,B,41.59838,-87.24026,IN
354168,NPS,Indiana Dunes National Lakeshore,D-15,2004,Miscellaneous,0.1,A,41.67177,-86.97953,IN
354169,NPS,Indiana Dunes National Lakeshore,RISINGSUN2,2004,Miscellaneous,0.1,A,41.59645,-87.22655,IN
354170,NPS,Indiana Dunes National Lakeshore,RISINGSUN1,2004,Miscellaneous,0.1,A,41.59594,-87.2269,IN
354171,NPS,Indiana Dunes National Lakeshore,SHOREDRIVE,2004,Miscellaneous,4.3,B,41.62905,-87.18234,IN
354172,NPS,Indiana Dunes National Lakeshore,CSX 1,2004,Miscellaneous,0.1,A,41.59819,-87.24753,IN
354173,NPS,Indiana Dunes National Lakeshore,TOLLESTON2,2004,Miscellaneous,0.1,A,41.6016,-87.23775,IN
354174,NPS,Indiana Dunes National Lakeshore,WEST BEACH,2004,Fireworks,0.1,A,41.62078,-87.21034,IN
354175,NPS,Indiana Dunes National Lakeshore,US STEEL 3,2004,Railroad,1.5,B,41.60597,-87.33275,IN
354176,NPS,Indiana Dunes National Lakeshore,BOULEVARD,2004,Miscellaneous,0.1,A,41.59619,-87.2256,IN
354177,NPS,Indiana Dunes National Lakeshore,OGDENDUNES,2004,Miscellaneous,0.1,A,41.61641,-87.1938,IN
354178,NPS,Indiana Dunes National Lakeshore,MARQUETTE2,2004,Miscellaneous,0.1,A,41.61388,-87.22404,IN
354179,NPS,Indiana Dunes National Lakeshore,OAK AVE.,2004,Structure,0.2,A,41.62283,-87.21666,IN
354180,NPS,Indiana Dunes National Lakeshore,TENNESSEE,2004,Miscellaneous,1.5,B,41.60398,-87.32297,IN
354181,NPS,Indiana Dunes National Lakeshore,MIDWEST,2004,Miscellaneous,1.2,B,41.63391,-87.1642,IN
354182,NPS,Indiana Dunes National Lakeshore,RR SPOT 1,2004,Railroad,0.1,A,41.6094,-87.22504,IN
354183,NPS,Indiana Dunes National Lakeshore,POTAWATAMI,2004,Powerline,0.1,A,41.64848,-87.04483,IN
354184,NPS,Indiana Dunes National Lakeshore,BEVERLYDR1,2005,Powerline,0.1,A,41.70299,-86.93678,IN
354185,NPS,Indiana Dunes National Lakeshore,MILLER#1,2005,Railroad,36.3,C,41.6042,-87.3061,IN
354186,NPS,Indiana Dunes National Lakeshore,MILLER #3,2005,Railroad,2.1,B,41.605,-87.3211,IN
354187,NPS,Indiana Dunes National Lakeshore,MILLER #4,2005,Railroad,0.3,B,41.6056,-87.3328,IN
354188,NPS,Indiana Dunes National Lakeshore,MILLER 2,2005,Miscellaneous,8.4,B,41.6044,-87.3186,IN
354189,NPS,Indiana Dunes National Lakeshore,BROWN BAG,2005,Arson,4.2,B,41.6272,-87.11503,IN
354190,NPS,Indiana Dunes National Lakeshore,HOBART,2005,Miscellaneous,32.0,C,41.5631,-87.2489,IN
354191,NPS,Indiana Dunes National Lakeshore,TOLLESTON1,2005,Miscellaneous,1.8,B,41.60374,-87.24426,IN
354192,NPS,Indiana Dunes National Lakeshore,OAK RIDGE,2005,Miscellaneous,0.2,A,41.60756,-87.2288,IN
354193,NPS,Indiana Dunes National Lakeshore,V.C. FIRE,2005,Missing/Undefined,0.1,A,41.6617,-87.01,IN
354194,NPS,Indiana Dunes National Lakeshore,ASH FIRE,2005,Miscellaneous,0.5,B,41.6069,-87.2556,IN
354195,NPS,Indiana Dunes National Lakeshore,OAKRIDGE#2,2005,Miscellaneous,0.1,A,41.60757,-87.22914,IN
354196,NPS,Indiana Dunes National Lakeshore,O.D. SOUTH,2005,Miscellaneous,0.5,B,41.61606,-87.19517,IN
354197,NPS,Indiana Dunes National Lakeshore,TOLLESTON2,2005,Miscellaneous,0.6,B,41.60444,-87.24249,IN
354198,NPS,Indiana Dunes National Lakeshore,TEALE FIRE,2005,Miscellaneous,0.1,A,41.65517,-87.02616,IN
354199,NPS,Indiana Dunes National Lakeshore,ST.COACH#1,2005,Miscellaneous,0.3,B,41.6083,-87.1933,IN
354200,NPS,Indiana Dunes National Lakeshore,ST.COACH W,2005,Missing/Undefined,0.6,B,41.6019,-87.2083,IN
354201,NPS,Indiana Dunes National Lakeshore,CAMBRIDGE,2005,Miscellaneous,0.8,B,41.6658,-86.9922,IN
354202,NPS,Indiana Dunes National Lakeshore,OGDEN,2005,Railroad,5.0,B,41.61705,-87.19225,IN
354203,NPS,Indiana Dunes National Lakeshore,LONG LAKE,2005,Railroad,2.5,B,41.61215,-87.21605,IN
354204,NPS,Indiana Dunes National Lakeshore,LAGRANDE,2005,Railroad,5.7,B,41.6053,-87.2647,IN
354205,NPS,Indiana Dunes National Lakeshore,DOUG CTR 2,2005,Miscellaneous,111.0,D,41.6064,-87.2939,IN
354206,NPS,Indiana Dunes National Lakeshore,DOUG CTR 1,2005,Miscellaneous,11.5,C,41.6053,-87.2725,IN
354207,NPS,Indiana Dunes National Lakeshore,CO. LINE W,2005,Miscellaneous,0.7,B,41.6092,-87.2281,IN
354208,NPS,Indiana Dunes National Lakeshore,MARQUETTE,2005,Miscellaneous,19.2,C,41.6061,-87.2572,IN
354209,NPS,Indiana Dunes National Lakeshore,DOUG CTR 3,2005,Miscellaneous,0.1,A,41.60537,-87.3086,IN
354210,NPS,Indiana Dunes National Lakeshore,BEV.SHORE1,2005,Missing/Undefined,0.3,B,41.69177,-86.97785,IN
354211,NPS,Indiana Dunes National Lakeshore,BEV.SHORE3,2005,Miscellaneous,0.1,A,41.68384,-86.98216,IN
354212,NPS,Indiana Dunes National Lakeshore,BEV.SHORE2,2005,Miscellaneous,0.3,B,41.68121,-86.98794,IN
354213,NPS,Indiana Dunes National Lakeshore,TEALE 2,2005,Campfire,0.1,A,41.6544,-87.0272,IN
354214,NPS,Indiana Dunes National Lakeshore,GHOST,2005,Lightning,0.1,A,41.65872,-87.01458,IN
354215,NPS,Indiana Dunes National Lakeshore,TOLL,2005,Missing/Undefined,0.9,B,41.60286,-87.32436,IN
354216,NPS,Indiana Dunes National Lakeshore,COUNTY20,2005,Missing/Undefined,0.3,B,41.5953,-87.22579,IN
354217,NPS,Indiana Dunes National Lakeshore,JUNIPER,2005,Missing/Undefined,0.4,B,41.61761,-87.2646,IN
354218,NPS,Indiana Dunes National Lakeshore,HENRY,2005,Miscellaneous,0.1,A,41.6164,-87.2664,IN
354219,NPS,Indiana Dunes National Lakeshore,SOUTHSHORE,2005,Miscellaneous,0.1,A,41.6625,-87.0114,IN
354220,NPS,Indiana Dunes National Lakeshore,BROADWAY12,2005,Miscellaneous,0.1,A,41.6728,-86.9858,IN
354221,NPS,Indiana Dunes National Lakeshore,TEALE VC,2005,Missing/Undefined,0.1,A,41.6583,-87.0222,IN
354222,NPS,Indiana Dunes National Lakeshore,KEMIL,2005,Fireworks,0.4,B,41.67969,-87.00871,IN
354223,NPS,Indiana Dunes National Lakeshore,LAKESHORE,2005,Fireworks,0.1,A,41.6225,-87.2311,IN
354224,NPS,Indiana Dunes National Lakeshore,INDIANA 49,2005,Miscellaneous,0.3,B,41.6367,-87.0583,IN
354225,NPS,Indiana Dunes National Lakeshore,HADENFELT,2005,Miscellaneous,0.1,A,41.6489,-87.0383,IN
354226,NPS,Indiana Dunes National Lakeshore,TRIANGLE,2005,Missing/Undefined,0.1,A,41.6144,-87.2214,IN
354227,NPS,Indiana Dunes National Lakeshore,WELLS,2005,Miscellaneous,0.1,A,41.6197,-87.2236,IN
354228,NPS,Indiana Dunes National Lakeshore,BEV SHOR 4,2005,Miscellaneous,0.2,A,41.66725,-86.99974,IN
354229,NPS,Indiana Dunes National Lakeshore,WEST BEACH,2005,Miscellaneous,0.1,A,41.61399,-87.2238,IN
354230,NPS,Indiana Dunes National Lakeshore,PORTAGE 1,2005,Miscellaneous,20.0,C,41.5772,-87.22,IN
354231,NPS,Indiana Dunes National Lakeshore,DERBYNORTH,2005,Miscellaneous,1.0,B,41.6775,-86.9956,IN
354232,NPS,Indiana Dunes National Lakeshore,VALENTINE,2006,Arson,0.1,A,41.60855,-87.19302,IN
354233,NPS,Indiana Dunes National Lakeshore,SULLIVAN,2006,Miscellaneous,1.0,B,41.60786,-87.23364,IN
354234,NPS,Indiana Dunes National Lakeshore,BEAMSTREET,2006,Miscellaneous,4.0,B,41.61741,-87.11281,IN
354235,NPS,Indiana Dunes National Lakeshore,S. SHORE 2,2006,Missing/Undefined,0.5,B,41.63699,-87.08586,IN
354236,NPS,Indiana Dunes National Lakeshore,S. SHORE 1,2006,Missing/Undefined,0.1,A,41.6397,-87.0769,IN
354237,NPS,Indiana Dunes National Lakeshore,STATE PARK,2006,Missing/Undefined,25.0,C,41.65753,-87.065,IN
354238,NPS,Indiana Dunes National Lakeshore,MILLER,2006,Miscellaneous,19.3,C,41.6053,-87.2953,IN
354239,NPS,Indiana Dunes National Lakeshore,KEMILBEACH,2006,Miscellaneous,0.2,A,41.6799,-87.00871,IN
354240,NPS,Indiana Dunes National Lakeshore,DOUG CENTE,2006,Miscellaneous,0.6,B,41.60524,-87.26743,IN
354241,NPS,Indiana Dunes National Lakeshore,UNION,2006,Miscellaneous,0.1,A,41.6089,-87.2258,IN
354242,NPS,Indiana Dunes National Lakeshore,BAILLY GENERATING ST,2006,Campfire,0.7,B,41.64544,-87.11744,IN
354243,NPS,Indiana Dunes National Lakeshore,KEMIL LOT,2006,Smoking,0.1,A,41.67752,-87.0092,IN
354244,NPS,Indiana Dunes National Lakeshore,LAKEVIEW,2006,Missing/Undefined,0.1,A,41.68622,-86.99618,IN
354245,NPS,Indiana Dunes National Lakeshore,REPUBLIC06,2006,Missing/Undefined,1.6,B,41.6028,-87.31,IN
354246,NPS,Indiana Dunes National Lakeshore,DERBY,2006,Miscellaneous,0.1,A,41.6694,-86.9931,IN
354247,NPS,Indiana Dunes National Lakeshore,WAYNE,2006,Missing/Undefined,0.1,A,41.59754,-87.22699,IN
354248,NPS,Indiana Dunes National Lakeshore,SYCAMORE,2006,Fireworks,0.1,A,41.6214,-87.2033,IN
354249,NPS,Indiana Dunes National Lakeshore,CENTRAL,2006,Missing/Undefined,0.1,A,41.7031,-86.9506,IN
354250,NPS,Indiana Dunes National Lakeshore,LINCOLN,2006,Missing/Undefined,1.0,B,41.5986,-87.2189,IN
354251,NPS,Indiana Dunes National Lakeshore,MILLER,2007,Miscellaneous,25.0,C,41.6053,-87.2936,IN
354252,NPS,Indiana Dunes National Lakeshore,LAKE PARK,2007,Equipment Use,0.1,A,41.7014,-86.94,IN
354253,NPS,Indiana Dunes National Lakeshore,MITTAL,2007,Miscellaneous,2.0,B,41.6256,-87.1186,IN
354254,NPS,Indiana Dunes National Lakeshore,WATERTOWER,2007,Missing/Undefined,0.1,A,41.6606,-87.0661,IN
354255,NPS,Indiana Dunes National Lakeshore,MILLER II,2007,Equipment Use,20.5,C,41.6072,-87.2742,IN
354256,NPS,Indiana Dunes National Lakeshore,HOBART,2007,Missing/Undefined,0.1,A,41.5236,-87.29,IN
354257,NPS,Indiana Dunes National Lakeshore,CENTRAL,2007,Campfire,0.1,A,41.7011,-86.9572,IN
354258,NPS,Indiana Dunes National Lakeshore,TRACKS,2007,Miscellaneous,0.1,A,41.6158,-87.1978,IN
354259,NPS,Indiana Dunes National Lakeshore,SHADYSIDE,2007,Missing/Undefined,1.8,B,41.6189,-87.1389,IN
354260,NPS,Indiana Dunes National Lakeshore,LAKEVIEW,2007,Campfire,0.1,A,41.6867,-86.9958,IN
354261,NPS,Indiana Dunes National Lakeshore,OAK RIDGE,2007,Railroad,0.1,A,41.6083,-87.2289,IN
354262,NPS,Indiana Dunes National Lakeshore,WAGNER,2007,Miscellaneous,0.1,A,41.6381,-87.0767,IN
354263,NPS,Indiana Dunes National Lakeshore,WEST,2007,Arson,0.1,A,41.6222,-87.2092,IN
354264,NPS,Indiana Dunes National Lakeshore,VIRGINIA,2007,Missing/Undefined,2.6,B,41.6058,-87.3322,IN
354265,NPS,Indiana Dunes National Lakeshore,CENTRAL AVE,2007,Miscellaneous,0.1,A,41.695,-86.9436,IN
354266,NPS,Indiana Dunes National Lakeshore,375,2007,Campfire,0.1,A,41.6647,-86.9975,IN
354267,NPS,Indiana Dunes National Lakeshore,GOLDEN DOME,2007,Miscellaneous,3.0,B,41.6203,-87.1656,IN
354268,NPS,Indiana Dunes National Lakeshore,LAKE STREET,2007,Debris Burning,19.6,C,41.6192,-87.2847,IN
354269,NPS,Indiana Dunes National Lakeshore,MISSISSIPPI,2007,Equipment Use,0.3,B,41.6089,-87.3164,IN
354270,NPS,Indiana Dunes National Lakeshore,UNREPORTED,2007,Missing/Undefined,1.6,B,41.6089,-87.3083,IN
354271,NPS,Indiana Dunes National Lakeshore,500 EAST,2008,Miscellaneous,0.5,B,41.58,-87.2214,IN
354272,NPS,Indiana Dunes National Lakeshore,OAK PLACE,2008,Missing/Undefined,0.1,A,41.6197,-87.2217,IN
354273,NPS,Indiana Dunes National Lakeshore,HARBOR BELT,2008,Miscellaneous,55.9,C,41.6075,-87.2914,IN
354274,NPS,Indiana Dunes National Lakeshore,VIRK,2008,Missing/Undefined,0.1,A,41.6839,-86.9614,IN
354275,NPS,Indiana Dunes National Lakeshore,OAK,2008,Missing/Undefined,0.7,B,41.6222,-87.2236,IN
354276,NPS,Indiana Dunes National Lakeshore,BALDY FIRE,2008,Miscellaneous,0.1,A,41.7069,-86.9289,IN
354277,NPS,Indiana Dunes National Lakeshore,CATTAIL,2008,Missing/Undefined,0.1,A,41.6197,-87.1561,IN
354278,NPS,Indiana Dunes National Lakeshore,FOREST AVENUE,2008,Missing/Undefined,0.8,B,41.61922,-87.26625,IN
354279,NPS,Indiana Dunes National Lakeshore,CHARCOAL,2008,Miscellaneous,0.1,A,41.62097,-87.21106,IN
354280,NPS,Indiana Dunes National Lakeshore,W. BALDY,2008,Miscellaneous,0.3,B,41.7067,-86.93,IN
354281,NPS,Indiana Dunes National Lakeshore,HJELM,2009,Children,0.5,B,41.6369,-87.0619,IN
354282,NPS,Indiana Dunes National Lakeshore,OAK PLACE,2009,Miscellaneous,0.3,B,41.62,-87.2217,IN
354283,NPS,Indiana Dunes National Lakeshore,US STEEL,2009,Missing/Undefined,0.5,B,41.6192,-87.1767,IN
354284,NPS,Indiana Dunes National Lakeshore,PORT,2009,Missing/Undefined,0.1,A,41.6317,-87.1564,IN
354285,NPS,Indiana Dunes National Lakeshore,HOOSIER,2009,Miscellaneous,0.8,B,41.527369,-87.458339,IN
354286,NPS,Indiana Dunes National Lakeshore,MEMORIAL,2009,Miscellaneous,0.1,A,41.61055,-87.219631,IN
354287,NPS,Indiana Dunes National Lakeshore,BALDY,2009,Fireworks,0.5,B,41.710794,-86.926639,IN
354288,NPS,Indiana Dunes National Lakeshore,CENTRAL,2009,Miscellaneous,0.1,A,41.701494,-86.950589,IN
354289,NPS,Indiana Dunes National Lakeshore,HIGHWAY 12,2009,Missing/Undefined,0.1,A,41.61478,-87.202,IN
354290,NPS,Indiana Dunes National Lakeshore,OVERLOOK,2009,Fireworks,0.1,A,41.61336,-87.20658,IN
354291,NPS,Indiana Dunes National Lakeshore,LAKEVIEW,2009,Miscellaneous,0.3,B,41.68894,-86.98925,IN
354292,NPS,Indiana Dunes National Lakeshore,CAMPGROUND,2009,Children,0.1,A,41.67283,-86.97631,IN
354293,NPS,Indiana Dunes National Lakeshore,WEST BEACH 1,2009,Miscellaneous,0.1,A,41.620867,-87.211067,IN
354294,NPS,Indiana Dunes National Lakeshore,POWER POLE 249/354,2009,Miscellaneous,0.1,A,41.70322,-86.93586,IN
354295,NPS,Indiana Dunes National Lakeshore,PAVILLION,2009,Miscellaneous,0.3,B,41.68614,-86.99656,IN
354296,NPS,Indiana Dunes National Lakeshore,DEPOT,2009,Missing/Undefined,0.1,A,41.6705,-86.99164,IN
354297,NPS,Indiana Dunes National Lakeshore,OAK AVENUE,2009,Equipment Use,0.1,A,41.62036,-87.22211,IN
354298,NPS,Isle Royale National Park,LAKEJOHN,2001,Lightning,7.6,B,48.05452,-88.59012,MI
354299,NPS,Isle Royale National Park,5FINGER2,2003,Campfire,0.1,A,48.15737,-88.5309,MI
354300,NPS,Isle Royale National Park,REDROCK2,2004,Lightning,0.1,A,48.16884,-88.46381,MI
354301,NPS,Isle Royale National Park,HASTINGS1,2005,Lightning,0.1,A,48.0467,-88.6894,MI
354302,NPS,Isle Royale National Park,CHIPWITT#1,2006,Lightning,0.1,A,48.0122,-88.8494,MI
354303,NPS,Isle Royale National Park,RICHIE EAST,2007,Lightning,0.5,B,48.0542,-88.6731,MI
354304,NPS,Isle Royale National Park,LAKE DESOR,2008,Campfire,0.1,A,47.9797,-88.9961,MI
354305,NPS,Pictured Rocks National Lakeshore,SEVEN MILE,2009,Campfire,0.1,A,46.618883,-86.257633,MI
354306,NPS,Sleeping Bear Dunes National Lakeshore,LONG LAKE,2000,Debris Burning,0.2,A,44.6953,-86.1787,MI
354307,NPS,Sleeping Bear Dunes National Lakeshore,GOODHARBOR,2001,Campfire,0.1,A,44.9453,-85.804,MI
354308,NPS,Sleeping Bear Dunes National Lakeshore,MARK,2001,Equipment Use,0.1,A,44.7108,-86.1209,MI
354309,NPS,Sleeping Bear Dunes National Lakeshore,FRANK,2001,Equipment Use,0.1,A,45.1208,-85.9873,MI
354310,NPS,Sleeping Bear Dunes National Lakeshore,SPARK,2002,Powerline,0.2,A,44.8364,-86.0306,MI
354311,NPS,Sleeping Bear Dunes National Lakeshore,ESCORT,2002,Equipment Use,0.1,A,44.7417,-86.0609,MI
354312,NPS,Sleeping Bear Dunes National Lakeshore,SUNSET,2003,Powerline,0.1,A,44.92686,-85.96252,MI
354313,NPS,Sleeping Bear Dunes National Lakeshore,BANCROFT,2004,Powerline,7.6,B,44.6972,-86.1875,MI
354314,NPS,Sleeping Bear Dunes National Lakeshore,TRAILS END,2004,Miscellaneous,0.1,A,44.7306,-86.0528,MI
354315,NPS,Sleeping Bear Dunes National Lakeshore,POWERPOLE,2004,Powerline,0.1,A,44.9097,-85.9622,MI
354316,NPS,Sleeping Bear Dunes National Lakeshore,BEACH FIRE,2004,Missing/Undefined,0.1,A,44.9472,-85.8114,MI
354317,NPS,Sleeping Bear Dunes National Lakeshore,LOON LAKE,2004,Miscellaneous,0.1,A,44.7008,-86.1322,MI
354318,NPS,Sleeping Bear Dunes National Lakeshore,CHIEF,2004,Powerline,0.1,A,44.8361,-86.0309,MI
354319,NPS,Sleeping Bear Dunes National Lakeshore,THORESON BEACH,2008,Fireworks,0.8,B,44.9367,-85.9592,MI
354320,NPS,Voyageurs National Park,FORTUNATE,2001,Campfire,1.0,B,48.46727,-92.72651,MN
354321,NPS,Voyageurs National Park,THIRTYSIX,2001,Structure,0.1,A,48.35794,-92.48168,MN
354322,NPS,Voyageurs National Park,HOLIDAYFIR,2001,Campfire,0.1,A,48.60053,-93.08285,MN
354323,NPS,Voyageurs National Park,GOLDRUSH,2001,Campfire,2.0,B,48.521,-92.63474,MN
354324,NPS,Voyageurs National Park,NUN 18,2001,Campfire,0.1,A,48.45537,-92.72796,MN
354325,NPS,Voyageurs National Park,PAYSON,2002,Lightning,0.1,A,48.58501,-92.91521,MN
354326,NPS,Voyageurs National Park,KEMPTON,2002,Lightning,0.1,A,48.53769,-92.86928,MN
354327,NPS,Voyageurs National Park,CRANBERRY,2002,Lightning,0.1,A,48.57313,-93.04689,MN
354328,NPS,Voyageurs National Park,FEEDEM,2002,Campfire,0.1,A,48.44827,-92.90865,MN
354329,NPS,Voyageurs National Park,NW CAMEL,2003,Campfire,0.1,A,48.50753,-93.01836,MN
354330,NPS,Voyageurs National Park,SPHUNGE IS,2003,Campfire,0.2,A,48.44105,-93.00491,MN
354331,NPS,Voyageurs National Park,GOOCH,2003,Lightning,0.1,A,48.58159,-92.92689,MN
354332,NPS,Voyageurs National Park,LOG CAMP,2003,Lightning,2.0,B,48.53183,-92.65871,MN
354333,NPS,Voyageurs National Park,WAGNER,2003,Lightning,1.5,B,48.41966,-92.49064,MN
354334,NPS,Voyageurs National Park,BONUS,2003,Campfire,0.5,B,48.45503,-92.98201,MN
354335,NPS,Voyageurs National Park,SECTION33,2004,Lightning,1435.0,F,48.5078,-92.9125,MN
354336,NPS,Voyageurs National Park,ANDERSON,2004,Lightning,0.1,A,48.53153,-92.74105,MN
354337,NPS,Voyageurs National Park,3SISTERS,2004,Lightning,0.1,A,48.5602,-92.86554,MN
354338,NPS,Voyageurs National Park,DOVE BAY,2004,Lightning,0.1,A,48.59182,-93.0954,MN
354339,NPS,Voyageurs National Park,CHERRYNOSE,2004,Campfire,0.1,A,48.50613,-93.06771,MN
354340,NPS,Voyageurs National Park,WINDIGO,2004,Lightning,0.1,A,48.52542,-93.07333,MN
354341,NPS,Voyageurs National Park,FINLANDER,2004,Campfire,0.1,A,48.56355,-92.90775,MN
354342,NPS,Voyageurs National Park,FARLEY,2005,Lightning,0.1,A,48.4281,-92.6894,MN
354343,NPS,Voyageurs National Park,CLYDECRWFU,2005,Lightning,0.2,A,48.5045,-92.9646,MN
354344,NPS,Voyageurs National Park,JIMMY,2005,Fireworks,0.1,A,48.4272,-92.5642,MN
354345,NPS,Voyageurs National Park,FARSIDE,2005,Debris Burning,0.1,A,48.3714,-92.4886,MN
354346,NPS,Voyageurs National Park,EAGLEPERCH,2005,Lightning,0.1,A,48.4439,-93.0103,MN
354347,NPS,Voyageurs National Park,MARKY,2006,Lightning,0.1,A,48.43414,-92.84624,MN
354348,NPS,Voyageurs National Park,NORTH SHEEN,2006,Lightning,0.1,A,48.4267,-92.6633,MN
354349,NPS,Voyageurs National Park,LAURENS BAY,2006,Lightning,2.0,B,48.53,-92.6497,MN
354350,NPS,Voyageurs National Park,TRIPOD,2006,Campfire,0.1,A,48.4142,-92.4722,MN
354351,NPS,Voyageurs National Park,SEVEN,2006,Lightning,0.1,A,48.5089,-92.6783,MN
354352,NPS,Voyageurs National Park,MARY'S FIRE,2006,Smoking,0.1,A,48.5056,-92.6964,MN
354353,NPS,Voyageurs National Park,HORNET,2006,Campfire,0.1,A,48.445,-92.7956,MN
354354,NPS,Voyageurs National Park,OLD MISNER CABIN,2006,Campfire,0.1,A,48.5961,-93.0428,MN
354355,NPS,Voyageurs National Park,HONKER,2006,Lightning,0.5,B,48.5244,-93.0317,MN
354356,NPS,Voyageurs National Park,ONAN,2007,Campfire,0.1,A,48.2997,-92.4722,MN
354357,NPS,Voyageurs National Park,REEF ISLAND,2007,Lightning,0.1,A,48.4197,-92.4797,MN
354358,NPS,Voyageurs National Park,LONE SQUAW,2007,Lightning,0.1,A,48.4422,-92.7875,MN
